well	radius	gfp	pi	viability	thresh	norm	date
184.0	33.720594775989184	6502.5674	4857.2983	0.2883092987582869	0.14044618959986174	0.7072967361556892	D3
185.0	36.49034341249974	6481.0786	3092.1604	0.2999668617514262	0.09228350576696105	0.4492949609239223	D3
185.0	0.0	29.034626	34.852737	0.30650074411342254	0.09228350576696105	0.4492949609239223	D3
186.0	37.25987417476477	2611.6318	4972.8853	0.20588228722863167	0.15242798460386928	0.8067286582407112	D3
187.0	29.876129215801505	3820.877	4401.102	0.17676994457141293	0.13789977459472946	0.5502012300416267	D3
187.0	34.01049040187036	3933.3545	1367.5385	0.5579194689568775	0.13789977459472946	0.5502012300416267	D3
188.0	35.95384165126735	5942.9536	4146.3765	0.27721091630308126	0.14117829989354208	0.8471670715072173	D3
189.0	45.08608194648021	3780.4258	5168.847	0.21238339253789074	0.13062637365389324	0.5468266109504658	D3
190.0	37.402173890636384	2171.859	4121.901	0.18360883137577044	0.1264626856177197	0.629440239939181	D3
191.0	33.89562322210321	2624.9802	4327.962	0.20104852931114825	0.14288489851825656	0.7878456027463243	D3
192.0	35.8827014627066	7677.4526	3521.291	0.22841116732261657	0.10471819908994479	0.5147780454614311	D3
193.0	40.59379339826126	2926.6843	4344.8164	0.20649874433786986	0.12562947834180055	0.5892002543567533	D3
194.0	42.201861690027904	2848.8584	4902.199	0.2076055470619168	0.135057979051623	0.6253468590749127	D3
195.0	39.499003001514744	3827.9229	4442.5127	0.18041262050577933	0.1167636474514426	0.4860586850807609	D3
196.0	40.5556763738657	8754.551	3499.3174	0.48532302328337906	0.12352023362974339	0.8307016452496783	D3
197.0	40.77395036655387	2958.7644	5460.271	0.17550216235723826	0.14279190974772427	0.6182957043311219	D3
198.0	39.584031306314714	9723.581	3438.0957	0.5033764185268605	0.12303334079829767	0.8350207877218325	D3
199.0	0.0	45.274677	82.03059	0.23358324925878715	0.09758880179971191	0.6024793041587853	D3
199.0	38.685389938373206	9114.544	2732.8628	0.3911213180933316	0.09758880179971191	0.6024793041587853	D3
200.0	35.77196660198988	3958.1902	6044.6445	0.18702012743748553	0.16434347593148535	0.7616724466038883	D3
201.0	37.1061574368962	6742.7773	4123.491	0.36054376479556094	0.13507580207187433	0.8137955680543216	D3
202.0	37.100720504472534	6751.366	4111.2695	0.21618086500805156	0.12861835326278354	0.6428971256358726	D3
203.0	35.63825323669893	3258.7454	5025.9175	0.18461333181055484	0.15000020393519942	0.73003830695483	D3
204.0	34.697521780698644	5013.3647	4918.835	0.18675942322697814	0.1422643623454233	0.6674920152289647	D3
205.0	1.8699289023192673	95.88727	50.868614	0.352914542266231	0.08235418845690527	0.4802145746862278	D3
205.0	39.458124332864166	7949.03	2266.3906	0.3585086407952641	0.08235418845690527	0.4802145746862278	D3
206.0	39.36257567742054	7685.316	4711.335	0.24988572981817903	0.13805504064423496	0.6940597552455867	D3
207.0	37.45966045503625	9282.142	3359.8025	0.37909816702277754	0.11756626174631797	0.7315566411458343	D3
208.0	35.55135357655317	6216.037	4305.79	0.1969400695214618	0.11085062802765697	0.4246427793344486	D3
208.0	0.0	53.799522	72.21075	0.23826533355279278	0.11085062802765697	0.4246427793344486	D3
208.0	2.008625850520586	41.275818	45.887352	0.26855213789923926	0.11085062802765697	0.4246427793344486	D3
208.0	0.0	20.356703	34.375713	0.24505951638672674	0.11085062802765697	0.4246427793344486	D3
209.0	34.600487299696006	4119.006	3891.3389	0.22283499965640907	0.11224073124090467	0.528592021757952	D3
210.0	41.311335157817744	9427.558	5160.0835	0.2382980473724795	0.13994999881112494	0.6490901279721308	D3
211.0	36.76388942253183	8383.772	6823.424	0.1673573047382957	0.16781591026751716	0.6575468260597828	D3
212.0	37.75824825387188	9295.555	5263.433	0.35073830868320666	0.16158515848229035	0.90862546839644	D3
213.0	41.086096852920974	8015.6226	2661.166	0.4352787279472766	0.0885324044658353	0.5137687450812272	D3
214.0	35.530541734246896	8209.187	5208.724	0.22457174470165486	0.15592632840592147	0.8150378812731165	D3
215.0	41.203766106332	10386.3545	3817.4744	0.3759875773744715	0.12135189755104787	0.6938426810823022	D3
216.0	36.826024588423586	8285.843	4249.313	0.42075023236842213	0.14332800696889866	0.9024672681892472	D3
217.0	37.109781615977646	7550.402	2790.227	0.25884289436242236	0.09174398362076498	0.4872088000790837	D3
218.0	37.41655381192532	7423.6245	5055.541	0.23307816952958227	0.14587159352211285	0.727724613235214	D3
219.0	36.657651066471985	8105.04	4081.8347	0.29325136931306195	0.11991800209648323	0.5793297045396046	D3
219.0	0.0	110.439835	125.67801	0.3257642101107465	0.11991800209648323	0.5793297045396046	D3
220.0	40.085382058206214	2752.1135	4922.3667	0.1869665020608582	0.13550285380392613	0.6055091239229995	D3
221.0	35.97253937037992	3174.4683	4841.663	0.19091062173147755	0.1479915351388162	0.7600272933514578	D3
222.0	42.664587432234	3427.8706	5460.145	0.1742420049604413	0.13872909415410092	0.574932981774878	D3
223.0	36.44609032689596	8842.125	3148.7837	0.24428644896560225	0.09224587265651207	0.42509299770527764	D3
224.0	41.793578678327115	10684.334	3281.2566	0.4326109991641923	0.10837242774393191	0.6416943739194882	D3
224.0	0.8200180696565521	68.20322	67.79559	0.2914426911646929	0.10837242774393191	0.6416943739194882	D3
225.0	41.68886702097092	2848.803	4688.9595	0.18638915151589597	0.12536952104782048	0.5601588082887756	D3
226.0	39.2153869577513	9049.825	4279.7173	0.3305783165864913	0.1361837310507174	0.7639911089895779	D3
227.0	40.62525440009035	8970.896	3414.8113	0.31891382262664314	0.10348048112254506	0.5427899676813787	D3
228.0	39.35915893546042	9102.238	3778.0552	0.2887963086046138	0.11730517394036095	0.6179814737033144	D3
229.0	0.0	133.45049	225.97585	0.2731396784488843	0.10252415555086672	0.2625816718325964	D3
229.0	0.0	10.105349	17.816526	0.30128796126068635	0.10252415555086672	0.2625816718325964	D3
229.0	32.71656296584031	5449.9644	1310.0802	0.25189731952933114	0.10252415555086672	0.2625816718325964	D3
229.0	19.73843282193274	1802.2288	514.8767	0.3116434545572616	0.10252415555086672	0.2625816718325964	D3
229.0	0.0	1013.4614	641.204	0.23021322064352245	0.10252415555086672	0.2625816718325964	D3
229.0	0.0	1034.3185	1501.5643	0.1892629290818293	0.10252415555086672	0.2625816718325964	D3
229.0	9.87432514208806	421.35867	110.42174	0.4925284262757599	0.10252415555086672	0.2625816718325964	D3
229.0	0.0	19.834467	60.42318	0.11462598902227383	0.10252415555086672	0.2625816718325964	D3
230.0	41.49647946741495	11571.977	3321.8796	0.34452227813442693	0.10379360590317765	0.5711088410447542	D3
231.0	39.5347371633964	10302.768	2884.6018	0.33385820983985903	0.09228837409149034	0.4976829634318047	D3
232.0	37.96072584750009	7788.048	4979.125	0.25281422251019836	0.14127578519009104	0.6896939595586014	D3
233.0	39.04870598797921	3094.2656	5510.832	0.18733755630322801	0.15889523956065857	0.7639332340322589	D3
234.0	36.14038353664322	7980.343	5478.4116	0.22976639541717092	0.158974865239985	0.8075231780939207	D3
235.0	39.819456027175484	10087.286	3392.64	0.36726107398994956	0.10858626875971884	0.5857833799224357	D3
235.0	0.0	22.711323	35.40072	0.3183329320531204	0.10858626875971884	0.5857833799224357	D3
236.0	36.12363421409117	3954.5435	5056.304	0.18570733760481695	0.1342884760406767	0.5424216565198657	D3
236.0	1.0372499290437251	30.578617	49.175995	0.26034743933429094	0.1342884760406767	0.5424216565198657	D3
236.0	1.0372499290437251	38.51618	63.28802	0.2886529610949339	0.1342884760406767	0.5424216565198657	D3
237.0	38.30458801001557	8857.304	4830.827	0.24787089759822656	0.13489728771338094	0.6369758300581541	D3
238.0	41.519159567197015	9583.799	3338.5417	0.20570857375527263	0.09137671400508746	0.3943646062224647	D3
239.0	40.14740133617777	8527.867	4885.946	0.21771003326306138	0.13192579935715104	0.6201487412436781	D3
240.0	39.64853086410623	9506.723	5140.6553	0.29378189895091666	0.14806520055153014	0.7507171691850039	D3
241.0	0.0	98.93268	153.40038	0.23355499331172658	0.09317601707439925	0.44229055906586995	D3
241.0	42.28622570330219	10174.08	3056.2834	0.3315100568313839	0.09317601707439925	0.44229055906586995	D3
242.0	41.028774624227566	3358.9402	6052.6143	0.18100887332559212	0.15924186424807715	0.6996948272590051	D3
243.0	34.879215800413945	5587.9844	4694.909	0.23014150309874348	0.12038678934713143	0.5241076289284405	D3
244.0	0.0	714.6481	1292.9082	0.18841101997904364	0.10368525700452551	0.3251326543314754	D3
244.0	44.773286975159465	12469.849	2815.3032	0.24361495498682884	0.10368525700452551	0.3251326543314754	D3
244.0	0.0	158.60587	105.22663	0.32803397596696426	0.10368525700452551	0.3251326543314754	D3
245.0	38.23430430308001	3760.454	5318.011	0.1972732011897379	0.1433666695157713	0.6532380645757411	D3
246.0	38.29756544363333	5291.0557	5373.8794	0.20566049673822906	0.13149035743207027	0.5196980281325171	D3
247.0	0.0	28.448517	52.45513	0.275084730591605	0.13362750793630374	0.644919665098032	D3
247.0	37.9837468388642	8421.496	4635.9517	0.2254963503671571	0.13362750793630374	0.644919665098032	D3
248.0	43.59844138250148	3319.2805	5425.405	0.19169084729500407	0.1418005366812963	0.5840828038081198	D3
248.0	4.696348795998318	48.49224	81.8994	0.2572831531302744	0.1418005366812963	0.5840828038081198	D3
249.0	42.327550346439196	3255.6587	5444.3125	0.18913522922791415	0.14389921297567954	0.6244810035355604	D3
250.0	44.3219577005924	3620.5369	5329.6836	0.19440698367446774	0.13494619020081267	0.5723097166907511	D3
251.0	40.707930325892185	2971.1748	4688.216	0.2004310555969432	0.13065593614879434	0.595810226342343	D3
